X,1.8412113056042524e+03,Y,6.2691055974528927e+03,Z,1.5230513080176279e+03,Rx,-1.9535093078118204e+00,Ry,-1.2005033159004062e-01,Rz,-1.6522172574095023e+02,Time(sec),5.167000
X,1.8424818030308993e+03,Y,6.2704996839156611e+03,Z,1.5230297088142604e+03,Rx,-1.9660551211417689e+00,Ry,-1.2398190946763338e-01,Rz,-1.6497003780491684e+02,Time(sec),5.200000
X,1.8435975192493386e+03,Y,6.2718194472713549e+03,Z,1.5230058353877421e+03,Rx,-1.9757611158606121e+00,Ry,-1.2357796955234952e-01,Rz,-1.6475447150417082e+02,Time(sec),5.233000
X,1.8445372022144988e+03,Y,6.2731501819789555e+03,Z,1.5230093663616078e+03,Rx,-1.9725236219896289e+00,Ry,-1.2356217205152630e-01,Rz,-1.6457559179588458e+02,Time(sec),5.267000
X,1.8452174980710431e+03,Y,6.2744360909355628e+03,Z,1.5230490941578507e+03,Rx,-1.9534106019159989e+00,Ry,-1.1712552111238562e-01,Rz,-1.6443753715694584e+02,Time(sec),5.300000
X,1.8457458588012139e+03,Y,6.2755681914364059e+03,Z,1.5230793249795886e+03,Rx,-1.9382209286120102e+00,Ry,-1.1206626552926452e-01,Rz,-1.6433473161012580e+02,Time(sec),5.333000
X,1.8462088901026743e+03,Y,6.2764816710343657e+03,Z,1.5230911958457609e+03,Rx,-1.9323165319138171e+00,Ry,-1.1103562732382814e-01,Rz,-1.6426314303475516e+02,Time(sec),5.367000
X,1.8465498127804412e+03,Y,6.2771198391470280e+03,Z,1.5230838856863618e+03,Rx,-1.9356198021959974e+00,Ry,-1.0920753198471797e-01,Rz,-1.6422815123914771e+02,Time(sec),5.400000
X,1.8467902731499059e+03,Y,6.2775356190392040e+03,Z,1.5230664353922257e+03,Rx,-1.9430404548140905e+00,Ry,-1.1205682433557083e-01,Rz,-1.6422404937627468e+02,Time(sec),5.433000
X,1.8468711474405529e+03,Y,6.2777660283039631e+03,Z,1.5230583345187431e+03,Rx,-1.9449456740991065e+00,Ry,-1.1143450693795215e-01,Rz,-1.6423973287969409e+02,Time(sec),5.467000
X,1.8468365206413928e+03,Y,6.2778500106117108e+03,Z,1.5230738799808121e+03,Rx,-1.9339016170327639e+00,Ry,-1.0964246447056475e-01,Rz,-1.6426512026116100e+02,Time(sec),5.500000
X,1.8467340194123692e+03,Y,6.2777071077805904e+03,Z,1.5230749751061505e+03,Rx,-1.9321610825086035e+00,Ry,-1.0780744556892913e-01,Rz,-1.6429125072262519e+02,Time(sec),5.533000
X,1.8466124710989952e+03,Y,6.2773436298469942e+03,Z,1.5230363242078593e+03,Rx,-1.9519766483129073e+00,Ry,-1.1078576646423965e-01,Rz,-1.6431644823383803e+02,Time(sec),5.567000
X,1.8464319836917409e+03,Y,6.2769093450553610e+03,Z,1.5229802567079516e+03,Rx,-1.9779827730174384e+00,Ry,-1.1404375939815409e-01,Rz,-1.6434425867866574e+02,Time(sec),5.600000
X,1.8461529123230532e+03,Y,6.2766231343947829e+03,Z,1.5229745620855688e+03,Rx,-1.9775747764507272e+00,Ry,-1.1228568908482267e-01,Rz,-1.6437872050848674e+02,Time(sec),5.633000
X,1.8458410261677564e+03,Y,6.2764824234863518e+03,Z,1.5230133409702003e+03,Rx,-1.9556994528844711e+00,Ry,-1.0821764933158821e-01,Rz,-1.6442042035548155e+02,Time(sec),5.667000
X,1.8455997526661738e+03,Y,6.2763148349109269e+03,Z,1.5230289466312111e+03,Rx,-1.9465797067529187e+00,Ry,-1.0634136991797172e-01,Rz,-1.6446381584687333e+02,Time(sec),5.700000
X,1.8454698679755766e+03,Y,6.2760660783433705e+03,Z,1.5230039223543467e+03,Rx,-1.9591791942377725e+00,Ry,-1.0910902838188272e-01,Rz,-1.6450354455852690e+02,Time(sec),5.733000
X,1.8454116702097599e+03,Y,6.2758309433192362e+03,Z,1.5229714365367531e+03,Rx,-1.9757459741172023e+00,Ry,-1.1345891334687365e-01,Rz,-1.6453572640350896e+02,Time(sec),5.767000
X,1.8453388301179843e+03,Y,6.2757279001112502e+03,Z,1.5229744194837103e+03,Rx,-1.9726146249494998e+00,Ry,-1.1337138343755140e-01,Rz,-1.6456040045141455e+02,Time(sec),5.800000
X,1.8452561913910640e+03,Y,6.2757154622063790e+03,Z,1.5229951680463100e+03,Rx,-1.9607201421576184e+00,Ry,-1.1117177518930854e-01,Rz,-1.6457585123261921e+02,Time(sec),5.833000
X,1.8452061392742112e+03,Y,6.2756924603437901e+03,Z,1.5229959986584138e+03,Rx,-1.9596915701410600e+00,Ry,-1.1120291033516354e-01,Rz,-1.6458379101584225e+02,Time(sec),5.867000
X,1.8451964670841164e+03,Y,6.2756536821209529e+03,Z,1.5229834339703173e+03,Rx,-1.9675337979783325e+00,Ry,-1.1222439475406772e-01,Rz,-1.6458586865091380e+02,Time(sec),5.900000
